role,perf,area,sex,id,age,salary,vol_leave
Ind,1,Sales,Female,7248,24.69932386,54829.66236,1
Ind,1,Sales,Female,2027,28.44088477,61386.19312,1
Ind,1,Marketing,Male,8161,25.48878123,59779.84218,0
Ind,1,Sales,Male,10964,22.79203568,67387.19137,0
Ind,1,Sales,Female,7010,22.81351211,60307.77141,0
Ind,1,Finance,Female,2499,23.92851243,57562.67772,0
Ind,1,Sales,Female,4823,29.46794816,65391.37842,0
Ind,1,Marketing,Male,2014,23.1039844,57365.55377,0
Ind,1,Finance,Female,6675,25.3608163,63419.33348,1
Ind,2,Sales,Male,1918,24.98902818,65402.86663,0
Ind,1,Accounting,Female,5888,24.6085515,66295.03047,0
Ind,1,Finance,Male,4881,24.09264172,61255.80641,1
Ind,2,Finance,Female,6501,28.0389704,66927.08187,1
Ind,1,Marketing,Female,3170,26.01593774,65480.5397,0
Ind,1,Other,Male,4973,23.71017052,56899.62643,0
Ind,1,Other,Male,8500,23.63377217,61209.20486,0
Ind,1,Marketing,Male,2143,30.13718571,62436.74314,0
Ind,1,Accounting,Male,2407,26.99035015,55615.58324,0
Ind,1,Finance,Male,4563,27.79343648,70236.66749,0
Ind,1,Finance,Male,9422,22.91047713,66361.2598,0
Ind,2,Finance,Male,7909,24.67319719,51772.30445,0
Ind,1,Other,Male,2065,25.85036446,65071.3809,0
Ind,1,Marketing,Female,1236,31.36652393,55290.64129,0
Ind,1,Sales,Female,4356,24.7196792,54979.9554,1
Ind,1,Other,Male,4496,25.75054436,53213.67848,1
Ind,1,Marketing,Male,10657,24.99376313,61741.95607,0
Ind,2,Finance,Female,3358,24.34901194,59531.05543,0
Ind,1,Accounting,Male,7883,24.85988432,56825.81326,0
Ind,1,Sales,Female,9948,29.02406807,58325.0681,0
Ind,1,Marketing,Male,2156,25.30828976,58799.47927,0
Ind,1,Other,Female,2252,33.42175678,49470.1606,1
Ind,1,Accounting,Female,7337,22.28809727,71909.28591,0
Ind,2,Other,Male,7976,26.1974429,55907.2542,0
Ind,1,Sales,Female,6757,39.49092438,55226.47098,1
Ind,2,Finance,Female,7980,24.31783371,55879.81183,1
Ind,1,Other,Male,10219,31.32880847,54258.33626,0
Ind,2,Finance,Female,4338,22.97527951,57382.56974,1
Ind,1,Other,Male,7913,32.63614981,65483.4825,0
Ind,1,Other,Male,4632,31.19069846,64294.21448,0
Ind,1,Finance,Male,11052,23.80802599,69340.65982,0
Ind,2,Finance,Female,7259,25.42353404,58964.68222,0
Ind,1,Finance,Male,8471,31.42959858,59392.65191,1
Ind,1,Other,Female,8461,29.76257104,56856.09298,1
Ind,2,Other,Female,6462,29.24749714,62205.64641,0
Ind,2,Finance,Female,9811,25.9856322,55484.64502,0
Ind,1,Sales,Female,8141,28.48758362,65779.48634,0
Ind,2,Finance,Male,5870,28.390038,58272.84751,0
Ind,1,Sales,Male,2500,29.61530477,52959.79415,1
Ind,1,Other,Female,6644,25.97382597,53521.90722,1
Ind,1,Marketing,Female,2479,25.36377967,56721.26041,0
Ind,1,Other,Female,9390,25.87657051,51554.13961,0
Ind,2,Other,Female,9750,24.60098337,60870.34189,0
Ind,2,Sales,Male,7628,28.13180964,65319.66466,1
Ind,1,Accounting,Female,4806,23.07392678,60934.81076,0
Ind,1,Finance,Female,2955,28.14057317,53638.38793,0
Ind,1,Accounting,Male,10723,34.38686688,63340.45147,0
Ind,1,Marketing,Female,1999,29.2068988,58836.61998,0
Ind,1,Other,Male,3194,22.33410525,57951.43736,0
Ind,1,Sales,Female,7792,24.01946876,55409.16283,1
Ind,2,Other,Female,8665,24.79816983,62754.10319,1
Ind,1,Sales,Female,3421,26.0442893,64192.47037,0
Ind,1,Marketing,Female,8561,29.9886409,61819.07022,0
Ind,1,Other,Male,2108,24.99487041,54561.3244,1
Ind,1,Marketing,Female,6743,29.18180615,65676.98895,0
Ind,1,Finance,Male,9471,33.1029185,58073.61559,0
Ind,1,Sales,Female,3789,28.00690746,57060.38854,1
Ind,1,Accounting,Male,1362,23.17047563,56052.43786,0
Ind,1,Marketing,Male,2194,25.4151324,63309.54854,0
Ind,1,Finance,Female,8435,24.58530306,59869.26553,0
Ind,1,Sales,Female,6709,23.60464326,52050.94897,1
Ind,1,Other,Female,1808,26.81645158,64431.0917,1
Ind,1,Other,Female,8732,27.54586731,55073.92257,1
Ind,1,Marketing,Female,3471,28.62248905,51816.14191,1
Ind,1,Marketing,Male,4104,28.85443049,61231.30985,0
Ind,1,Accounting,Male,6836,24.63095084,49296.47499,0
Ind,1,Sales,Female,1130,26.23691193,64824.17707,0
Ind,1,Other,Male,5523,26.44136012,62648.29149,0
Ind,1,Marketing,Female,6515,24.6153147,54671.5459,1
Ind,1,Sales,Male,1438,27.67299641,69040.09096,0
Ind,1,Sales,Male,3630,26.28901778,60099.93432,1
Ind,1,Accounting,Female,9088,28.56068809,62994.97605,0
Ind,1,Other,Female,9265,24.93873573,59435.70999,1
Ind,1,Finance,Male,3289,26.35141509,61230.02984,0
Ind,1,Other,Female,8865,23.43279588,63797.66899,1
Ind,1,Marketing,Female,9678,26.52597507,61468.64781,0
Ind,1,Sales,Female,2035,33.22852017,61164.04015,0
Ind,1,Sales,Male,1809,27.08526691,65916.32439,1
Ind,1,Marketing,Female,4217,23.36265117,59030.33997,0
Ind,1,Other,Female,2639,24.36337187,53274.77118,1
Ind,1,Sales,Male,8736,25.0261246,59352.18972,1
Ind,1,Sales,Female,10982,28.47371342,67738.22535,0
Ind,1,Finance,Female,8203,25.3183473,60619.65684,0
Ind,2,Finance,Male,6037,26.17930112,68222.60363,0
Ind,2,Finance,Female,5126,26.86255385,52348.06485,0
Ind,1,Accounting,Male,10397,24.23041855,61449.63832,0
Ind,1,Sales,Male,2184,23.45434401,53914.6804,0
Ind,2,Sales,Female,5463,24.03336959,59512.35358,1
Ind,1,Finance,Female,1538,27.51254976,62268.05224,0
Ind,1,Sales,Female,9289,29.69206878,55962.34331,0
Ind,1,Other,Male,6516,22.08210464,61468.77079,0
Ind,1,Accounting,Female,7408,25.70220834,57379.5827,0
Ind,1,Other,Female,3660,25.00704906,56619.65907,1
Ind,1,Sales,Female,2975,24.87328115,55306.46325,1
Ind,2,Sales,Female,8023,27.08132286,50663.57358,0
Ind,1,Finance,Male,2424,25.88149028,59642.60368,0
Ind,1,Other,Male,6403,28.74888678,57172.83959,0
Ind,1,Marketing,Male,9645,28.81033551,61203.82679,0
Ind,2,Marketing,Female,3814,32.81913964,59928.50624,1
Ind,1,Other,Male,7730,25.2466074,59128.24054,1
Ind,1,Other,Female,1360,24.13850768,55255.25889,1
Ind,1,Sales,Female,5657,26.5002097,59420.12046,1
Ind,1,Sales,Female,9302,23.07076203,64815.45488,1
Ind,1,Accounting,Female,5114,23.99022068,65084.35641,0
Ind,2,Other,Female,7988,25.25188101,42168.22158,0
Ind,1,Accounting,Female,9971,23.49055551,66429.15625,0
Ind,1,Marketing,Female,4365,25.62307623,64517.75398,1
Ind,1,Finance,Male,5402,25.12514063,57080.02777,1
Ind,1,Sales,Female,1291,27.24004291,69928.36587,1
Ind,1,Marketing,Female,4489,23.71099827,60573.77481,1
Ind,1,Sales,Female,7851,28.30445915,57912.18299,1
Ind,1,Finance,Male,7457,28.08468834,63953.98746,0
Ind,1,Sales,Male,5974,26.25269472,62841.5049,0
Ind,1,Sales,Female,11014,25.89596776,56176.85077,0
Ind,1,Accounting,Female,4516,25.8958858,61159.96745,0
Ind,1,Finance,Male,2605,23.87631053,47840.79887,0
Ind,1,Other,Female,8304,24.26190316,63709.77111,0
Ind,1,Finance,Male,4550,24.73268638,59226.8503,1
Ind,1,Finance,Female,8649,26.13037806,56229.36144,0
Ind,1,Sales,Female,9683,28.4561357,51824.83866,1
Ind,1,Marketing,Female,5918,24.26267137,51696.0821,1
Ind,1,Finance,Male,9048,24.06104322,52840.71555,1
Ind,1,Accounting,Female,7437,28.25254507,62078.69142,0
Ind,1,Sales,Male,4772,26.46727933,68349.40591,0
Ind,1,Other,Male,10070,22.68096535,68197.72743,0
Ind,1,Sales,Male,1860,24.70211364,62790.21296,0
Ind,1,Other,Male,8498,24.89486501,57902.71524,0
Ind,1,Accounting,Male,1799,26.92086872,63037.55107,0
Ind,1,Sales,Female,5683,25.38509424,58127.20573,1
Ind,1,Other,Female,5276,27.88229834,65514.23835,1
Ind,1,Accounting,Male,5444,29.70026303,49233.13307,0
Ind,1,Sales,Female,8239,31.02254838,68862.52796,1
Ind,2,Finance,Male,9122,24.41175316,62552.59946,0
Ind,1,Sales,Male,2232,25.81603397,57683.10226,0
Ind,1,Other,Male,11091,23.77628155,60851.0956,0
Ind,1,Other,Male,7531,35.87946988,63053.18088,0
Ind,1,Accounting,Male,9460,28.04904872,60962.21663,0
Ind,1,Other,Male,7048,26.81839024,58994.4469,0
Ind,1,Other,Male,5106,23.02871945,54804.79661,1
Ind,1,Other,Female,9296,28.68674897,60170.39471,0
Ind,1,Sales,Male,2238,27.83145321,59753.2406,0
Ind,1,Sales,Female,8611,26.70375904,53881.0334,1
Ind,2,Finance,Male,6341,28.44000466,64516.14633,0
Ind,1,Marketing,Male,5195,22.62194484,64160.34714,0
Ind,1,Marketing,Female,10925,27.03955004,68184.29712,0
Ind,1,Finance,Male,9679,30.99480744,65070.90448,0
Ind,1,Finance,Male,5068,24.10581248,69066.63859,0
Ind,1,Other,Male,9491,22.35287226,56677.16328,0
Ind,1,Finance,Male,1911,25.65368937,58357.54442,1
Ind,1,Marketing,Male,2285,23.21581551,54806.20489,1
Ind,1,Marketing,Female,7566,24.61290646,64033.98892,0
Ind,1,Marketing,Male,3746,24.74975641,55822.91568,0
Ind,1,Marketing,Female,10120,32.42670231,65516.79709,1
Ind,1,Other,Male,8035,28.93128658,62686.92191,0
Ind,1,Other,Female,5632,24.10293442,59876.6634,0
Ind,1,Marketing,Female,2105,24.8655797,63664.90814,0
Ind,1,Marketing,Male,1199,22.53656677,64825.78932,0
Ind,1,Finance,Male,7509,28.60371913,60651.99827,0
Ind,1,Accounting,Male,2193,22.62425577,59774.32322,0
Ind,1,Marketing,Male,8855,23.26025937,58607.86561,1
Ind,1,Marketing,Male,2297,27.11486401,60723.54403,0
Ind,1,Finance,Male,6295,26.00964752,59056.31111,1
Ind,1,Marketing,Female,2196,24.58626172,68320.90295,0
Ind,1,Sales,Female,2076,23.4039543,58854.17531,1
Ind,1,Marketing,Female,8434,25.01390187,54639.01639,1
Ind,1,Sales,Female,1881,30.09511164,58455.89717,1
Ind,2,Sales,Male,4636,31.63178199,64187.54735,0
Ind,1,Sales,Female,3780,24.57620204,61830.77125,0
Ind,1,Other,Male,3945,23.87124085,66095.51282,0
Ind,1,Sales,Female,6819,27.55155747,59232.63485,0
Ind,1,Sales,Female,5897,26.37949962,59896.48501,0
Ind,1,Sales,Female,10100,31.22360695,65149.92456,1
Ind,1,Accounting,Female,6394,24.93423972,59793.32699,1
Ind,1,Accounting,Female,1293,22.94304152,62132.73882,0
Ind,1,Marketing,Male,2310,36.90405986,61310.99875,0
Ind,1,Accounting,Female,1376,25.81180613,64353.07586,0
Ind,1,Finance,Female,8674,23.63722837,59232.39144,0
Ind,1,Accounting,Male,5449,22.34941613,57443.10584,0
Ind,1,Marketing,Female,8687,23.18549624,62988.31251,1
Ind,1,Accounting,Male,9259,28.21035109,50520.91309,1
Ind,1,Sales,Female,7802,25.91823633,57702.15224,1
Ind,1,Sales,Female,9502,22.50417542,64330.91825,0
Ind,2,Finance,Male,5648,22.66116574,67198.0552,0
Ind,1,Other,Male,3693,24.26133507,63613.79276,0
Ind,1,Sales,Female,4284,25.30004521,57013.85166,1
Ind,1,Accounting,Female,9322,23.56538199,57958.32347,0
Ind,1,Finance,Female,4792,26.38253185,68420.35645,0
Ind,1,Finance,Female,6377,22.9864927,60435.62258,1
Ind,1,Other,Male,1513,23.67349896,58571.89001,0
Ind,1,Sales,Female,2463,24.15852553,46431.85235,0
Ind,1,Sales,Male,2288,25.79691311,67312.56263,0
Ind,1,Sales,Female,3806,24.06194774,61913.97736,0
Ind,1,Finance,Female,10269,23.24758964,59026.65925,0
Ind,1,Sales,Male,7391,27.62640845,52503.34128,0
Ind,1,Marketing,Female,3603,27.54567209,54255.73679,0
Ind,1,Sales,Male,7757,24.70382963,60714.08127,0
Ind,1,Other,Female,2071,25.73781733,66106.12753,0
Ind,1,Accounting,Female,9331,24.45754846,66854.74235,1
Ind,1,Sales,Male,8491,22.82475235,59226.67155,0
Ind,1,Marketing,Male,3429,27.76794729,58614.39365,0
Ind,1,Other,Male,7720,24.07512807,65544.98087,0
Ind,2,Finance,Male,4454,23.95166954,67455.28362,0
Ind,2,Sales,Male,9529,25.22393789,64261.82213,0
Ind,1,Marketing,Female,6891,31.55182514,69349.16399,0
Ind,1,Marketing,Female,10900,22.9245898,56551.758,0
Ind,1,Sales,Female,8920,23.63774015,58377.21831,1
Ind,1,Other,Female,10580,24.82771514,62576.99177,1
Ind,1,Other,Female,2478,26.8615619,60087.16422,0
Ind,1,Other,Male,1897,31.51208466,64774.2993,0
Ind,1,Other,Female,8270,24.17615331,55006.30478,1
Ind,1,Marketing,Female,5804,28.31441529,76780.80657,0
Ind,1,Other,Female,8637,23.50875698,56371.08767,0
Ind,2,Finance,Male,10295,23.25054005,65892.41421,0
Ind,1,Finance,Female,7095,26.99114524,69003.75576,0
Ind,1,Other,Female,7874,24.55371087,58900.87366,1
Ind,2,Other,Male,5736,23.64386299,52551.92276,0
Ind,1,Marketing,Male,9641,22.46011083,58582.89712,0
Ind,1,Other,Female,2118,30.41629044,54365.12035,0
Ind,2,Other,Female,4094,25.30737187,63183.57261,0
Ind,1,Other,Male,4458,33.59686037,63280.78159,0
Ind,1,Other,Female,8895,36.13159295,57096.77722,0
Ind,1,Marketing,Female,6180,26.19663816,64478.23954,0
Ind,1,Sales,Male,6691,34.95695184,51734.33922,1
Ind,1,Marketing,Male,7825,25.273092,58106.96659,0
Ind,1,Marketing,Female,1691,24.74782227,57856.57048,0
Ind,2,Finance,Male,4842,24.31521717,56673.97743,1
Ind,1,Accounting,Male,5177,23.36425123,57748.81337,0
Ind,1,Marketing,Male,9652,24.27946935,50036.08306,1
Ind,1,Sales,Female,6756,23.48397368,55191.45243,1
Ind,1,Sales,Male,1600,24.06263657,63871.07095,0
Ind,1,Sales,Male,3177,23.21006225,53228.57293,1
Ind,1,Finance,Female,10554,24.85673132,62426.77613,1
Ind,1,Marketing,Male,8564,22.60140145,68831.73659,0
Ind,1,Sales,Male,3425,24.53146374,56561.43688,1
Ind,1,Other,Female,7811,25.91431754,55444.9036,0
Ind,1,Sales,Female,5060,30.69669777,63404.74637,0
Ind,2,Finance,Female,1751,30.44245329,56298.69088,0
Ind,1,Marketing,Male,5290,23.40248272,68019.77545,0
Ind,1,Other,Female,1650,25.37373565,62950.62949,0
Ind,1,Other,Male,10671,25.58055696,58974.76839,0
Ind,1,Accounting,Female,9013,24.68647456,51367.30076,1
Ind,1,Accounting,Male,3368,24.32771371,64969.94676,0
Ind,1,Finance,Female,9349,33.24371679,52699.37659,0
Ind,1,Finance,Male,10385,26.98110942,69891.28146,0
Ind,1,Other,Male,5213,22.52966384,62312.36955,0
Ind,1,Finance,Male,10144,24.59240773,57487.40032,1
Ind,1,Marketing,Male,7849,26.23444776,62657.55303,0
Ind,1,Marketing,Male,4934,23.79848339,58926.04643,1
Ind,1,Finance,Female,2915,28.29468368,57309.10953,1
Ind,1,Marketing,Female,4386,24.73522362,54408.40166,0
Ind,1,Sales,Female,9085,24.35678132,59212.05977,1
Ind,1,Sales,Male,2716,27.49429958,67410.13591,1
Ind,1,Finance,Male,9839,30.04573677,66305.28024,0
Ind,1,Marketing,Male,6399,22.93279036,53268.25514,0
Ind,1,Other,Male,6316,24.65097895,60788.18884,0
Ind,1,Sales,Male,5024,22.96058641,67051.75959,0
Ind,1,Sales,Female,7876,29.54325384,61975.54148,0
Ind,1,Finance,Male,1772,25.00297985,63671.76863,0
Ind,1,Accounting,Female,11109,23.9858201,61644.4233,1
Ind,1,Finance,Female,7663,23.05027886,59677.00889,1
Ind,1,Sales,Female,8487,24.86765912,68099.73449,0
Ind,2,Other,Female,8148,26.90610025,81106.86213,0
Ind,1,Sales,Male,8863,22.13444865,54962.11076,1
Ind,1,Sales,Female,3268,23.85880398,58249.31257,1
Ind,1,Marketing,Male,5558,23.26888013,55834.64687,0
Ind,1,Other,Female,10307,24.20265738,55533.01129,1
Ind,1,Accounting,Male,6310,23.00468462,58916.15757,0
Ind,1,Accounting,Female,3573,23.81268834,64824.67749,0
Ind,1,Marketing,Female,7199,22.05048549,64566.74997,0
Ind,1,Other,Male,1837,27.84588053,65319.55198,0
Ind,1,Other,Male,8518,22.96929174,60446.5196,0
Ind,1,Sales,Female,7285,25.89267488,56020.79447,0
Ind,1,Marketing,Male,10040,24.29801296,51560.85493,0
Ind,1,Finance,Male,7535,27.79267952,61187.88981,0
Ind,1,Sales,Female,8380,23.01362513,64715.71055,0
Ind,1,Accounting,Male,8506,26.12298579,67358.05853,0
Ind,1,Accounting,Male,7169,24.41289916,58131.75,0
Ind,1,Finance,Male,3619,25.841424,67488.17253,0
Ind,1,Sales,Female,4377,29.91193136,63220.93142,0
Ind,1,Sales,Male,10394,28.82072668,58143.71946,1
Ind,1,Other,Female,2863,25.57988966,64675.38644,0
Ind,1,Sales,Male,7118,23.65963205,62123.51275,0
Ind,1,Sales,Male,1651,33.95243109,63527.64927,0
Ind,1,Sales,Male,4568,26.98944418,56315.20689,0
Ind,2,Other,Male,3982,30.23086703,54759.97608,1
Ind,1,Sales,Female,2563,25.41765723,55882.32196,1
Ind,1,Sales,Female,5842,24.95039098,66179.24207,0
Ind,1,Marketing,Female,2967,27.51708807,48351.44632,0
Ind,2,Other,Male,9087,24.21273163,50658.37641,0
Ind,1,Finance,Female,4097,26.07009908,60661.01554,1
Ind,2,Sales,Male,8405,24.95224608,66983.5355,0
Ind,1,Finance,Female,10854,26.384222,59876.01692,1
Ind,1,Other,Male,7812,24.37489495,61381.26382,0
Ind,1,Accounting,Female,5786,22.9450004,57367.50445,0
Ind,1,Sales,Male,4579,26.54010807,52870.74485,1
Ind,1,Accounting,Female,6882,28.41398549,60321.64727,0
Ind,1,Other,Male,8299,26.30956381,62857.95422,0
Ind,1,Sales,Male,8785,26.51216136,60146.29795,0
Ind,1,Finance,Female,1871,30.21483811,64116.90913,0
Ind,1,Other,Male,8667,26.52379146,63604.19536,0
Ind,1,Marketing,Male,4986,25.5581963,64310.16177,0
Ind,1,Finance,Female,8555,24.1573907,62851.74791,1
Ind,1,Accounting,Female,2150,26.68521016,60543.2088,0
Ind,2,Finance,Female,9593,25.38271276,65543.99579,1
Ind,2,Finance,Female,1698,26.93348112,60375.66077,1
Ind,1,Marketing,Female,4805,26.26350816,59995.36582,0
Ind,1,Accounting,Female,4343,25.91510582,53298.74837,0
Ind,1,Sales,Female,1731,26.87525868,63359.904,0
Ind,1,Sales,Female,5133,23.65059039,63758.84479,0
Ind,1,Other,Female,1936,32.43714512,61707.56876,0
Ind,1,Marketing,Female,9914,25.88630762,65853.67538,0
Ind,1,Finance,Female,10388,26.85732399,59570.20584,1
Ind,1,Sales,Male,3380,25.14831679,58483.23039,1
Ind,1,Sales,Female,1985,26.68763302,61103.02174,1
Ind,1,Marketing,Female,10281,25.20453931,70081.4037,1
Ind,1,Accounting,Female,1273,28.04450499,73532.53729,0
Ind,2,Other,Female,10021,26.29706588,63913.46077,0
Ind,1,Marketing,Female,6640,23.78229345,57194.69799,0
Ind,1,Sales,Female,5144,23.52085576,71663.62685,1
Ind,1,Sales,Female,2960,25.06534708,57995.13003,1
Ind,1,Marketing,Male,4642,28.78593459,60876.98163,0
Ind,1,Sales,Male,2417,22.05447365,52432.20054,0
Ind,1,Other,Male,6383,23.1051548,53506.72434,0
Ind,1,Marketing,Female,7375,22.58352398,61497.91925,0
Ind,1,Accounting,Male,7461,23.10520731,56402.94351,0
Ind,1,Sales,Female,9161,23.84607213,62335.98023,1
Ind,1,Sales,Female,9405,24.63691499,58930.43359,1
Ind,1,Finance,Female,6517,25.38674501,60537.57376,1
Ind,1,Marketing,Female,7745,25.91641599,62768.78809,0
Ind,1,Sales,Female,2484,26.10986928,66139.1392,1
Ind,1,Accounting,Female,8009,30.45838484,65720.8464,1
Ind,1,Sales,Female,3336,29.19649859,63640.44729,1
Ind,1,Other,Male,9675,23.22143318,66911.25095,0
Ind,2,Sales,Female,8625,25.83292449,50690.24424,1
Ind,1,Other,Female,2203,33.21219415,51254.38815,0
Ind,1,Other,Female,1472,30.27843722,64830.08511,1
Ind,1,Sales,Female,9897,22.98851353,69198.56893,1
Ind,1,Marketing,Male,4053,29.08622878,56253.4755,0
Ind,1,Marketing,Male,7091,25.88349203,64241.2838,0
Ind,1,Accounting,Female,1701,28.51531095,60072.32387,0
Ind,1,Sales,Male,5352,24.21669554,63307.90679,1
Ind,1,Sales,Female,6630,28.18069288,62266.17115,0
Ind,1,Sales,Female,4804,29.10156406,64300.06638,0
Ind,2,Other,Male,6102,26.74424577,61579.0851,0
Ind,1,Sales,Female,10639,27.27541601,62573.47008,1
Ind,1,Other,Male,3124,27.07811965,62732.37997,0
Ind,1,Marketing,Female,4121,25.28516674,63587.68294,0
Ind,1,Accounting,Female,8026,25.98449986,56204.25095,0
Ind,1,Accounting,Male,6390,26.55184247,58380.38257,0
Ind,1,Other,Female,2095,23.6886897,64424.23891,1
Ind,1,Sales,Female,10278,29.09324034,64732.48221,0
Ind,1,Marketing,Female,2301,28.85848511,60004.59848,0
Ind,1,Marketing,Female,1575,23.5246558,61396.90572,0
Ind,1,Other,Female,5174,23.55535236,56951.99465,1
Ind,1,Other,Male,3138,29.45426149,60657.94421,0
Ind,1,Marketing,Female,8379,26.97424485,57877.44995,0
Ind,1,Accounting,Male,2391,24.56721688,63451.06519,0
Ind,1,Marketing,Female,1943,22.66800502,59248.01493,1
Ind,1,Other,Male,4960,31.66026869,63053.31202,0
Ind,1,Marketing,Female,7293,26.50643726,60247.69873,0
Ind,1,Accounting,Female,1115,23.97403411,62881.65657,1
Ind,1,Other,Male,5448,25.78006796,56830.05389,0
Ind,1,Sales,Female,4095,24.56291841,54036.31278,0
Ind,1,Sales,Female,4462,23.50310387,57197.60755,1
Ind,1,Finance,Male,2854,27.68750051,60867.95983,0
Ind,1,Other,Male,8489,25.48440517,65393.66092,0
Ind,1,Accounting,Female,2218,24.35355723,65892.0821,0
Ind,1,Finance,Male,5771,23.78133334,62427.53524,0
Ind,1,Other,Male,7892,26.13432226,52580.18674,0
Ind,2,Sales,Male,4108,27.62405547,59745.8642,0
Ind,1,Accounting,Female,8413,24.47531097,56655.65375,1
Ind,1,Sales,Female,8477,23.2453339,62780.11565,1
Ind,1,Marketing,Female,4714,24.99957907,57485.68858,0
Ind,1,Marketing,Female,7789,28.29780737,58561.8086,0
Ind,1,Sales,Female,1558,23.33454854,56406.74746,0
Ind,1,Sales,Male,7212,25.23871116,52457.86426,1
Ind,1,Sales,Female,2895,26.23022669,53946.99529,1
Ind,1,Finance,Male,2865,26.07600341,59080.98421,1
Ind,2,Finance,Female,3961,30.37532,63207.5799,0
Ind,1,Finance,Male,10157,25.46487705,60571.60023,0
Ind,1,Other,Male,4619,25.4350628,55627.51742,1
Ind,1,Sales,Male,2480,32.3705338,58391.42024,0
Ind,1,Other,Male,1343,25.53468976,54046.10884,0
Ind,1,Accounting,Male,4603,23.87920506,60006.89088,0
Ind,1,Finance,Male,7613,29.53187007,66101.24476,0
Ind,1,Marketing,Female,10352,32.16979528,54041.92134,0
Ind,1,Other,Female,9905,24.08531341,55603.69397,0
Ind,1,Sales,Female,8493,24.76724592,58411.36048,1
Ind,2,Finance,Female,3240,24.02907802,59027.02762,1
Ind,1,Marketing,Male,2852,24.90779366,69172.85131,0
Ind,1,Other,Female,1896,30.69716633,63956.68897,0
Ind,1,Finance,Female,10784,26.1878024,53445.66674,1
Ind,1,Other,Female,4240,23.04063047,62735.5571,0
Ind,1,Accounting,Male,4614,28.05596687,55130.09352,1
Ind,1,Accounting,Male,10444,25.60395491,59473.62624,0
Ind,1,Marketing,Male,7997,29.64791472,52564.1273,1
Ind,1,Sales,Female,1942,31.25277497,63276.56385,1
Ind,1,Sales,Male,9417,26.27393509,53488.68445,1
Ind,1,Sales,Male,9055,23.39747476,61736.28087,0
Ind,1,Finance,Male,8632,24.97590768,51320.50019,0
Ind,1,Marketing,Female,3322,25.90832712,60147.34817,0
